"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TNK_MN004","402","18770221","2.3","5","0"
"TNK_MN004","402","18770222","1.3","5","0"
"TNK_MN004","402","18770223","1","5","0"
"TNK_MN004","402","18770224","-0.3","5","0"
"TNK_MN004","402","18770225","2","5","0"
"TNK_MN004","402","18770226","1","5","0"
"TNK_MN004","402","18770227","-0.3","5","0"
"TNK_MN004","402","18770228","-4.3","5","0"
"TNK_MN004","402","18770301","-6","5","0"
"TNK_MN004","402","18770302","-6.5","5","0"
"TNK_MN004","402","18770303","-4.5","5","0"
"TNK_MN004","402","18770304","-2.5","5","0"
"TNK_MN004","402","18770305","-0.3","5","0"
"TNK_MN004","402","18770306","0.5","5","0"
"TNK_MN004","402","18770307","0.3","5","0"
"TNK_MN004","402","18770308","-0.8","5","0"
"TNK_MN004","402","18770309","-4.3","5","0"
"TNK_MN004","402","18770310","-6.8","5","0"
"TNK_MN004","402","18770311","-4.8","5","0"
"TNK_MN004","402","18770312","-1.3","5","0"
"TNK_MN004","402","18770313","-0.8","5","0"
"TNK_MN004","402","18770314","1.3","5","0"
"TNK_MN004","402","18770315","2.5","5","0"
"TNK_MN004","402","18770316","2.8","5","0"
"TNK_MN004","402","18770317","1.5","5","0"
"TNK_MN004","402","18770318","1.8","5","0"
"TNK_MN004","402","18770319","0.3","5","0"
"TNK_MN004","402","18770320","2.3","5","0"
"TNK_MN004","402","18770321","1.8","5","0"
"TNK_MN004","402","18770322","3.8","5","0"
"TNK_MN004","402","18770323","2.3","5","0"
"TNK_MN004","402","18770324","-0.3","5","0"
"TNK_MN004","402","18770325","2.3","5","0"
"TNK_MN004","402","18770326","3.8","5","0"
"TNK_MN004","402","18770327","7.3","5","0"
"TNK_MN004","402","18770328","7.3","5","0"
"TNK_MN004","402","18770329","7","5","0"
"TNK_MN004","402","18770330","6.5","5","0"
"TNK_MN004","402","18770331","5.3","5","0"
"TNK_MN004","402","18770401","5","5","0"
"TNK_MN004","402","18770402","3.5","5","0"
"TNK_MN004","402","18770403","3.8","5","0"
"TNK_MN004","402","18770404","5","5","0"
"TNK_MN004","402","18770405","5.5","5","0"
"TNK_MN004","402","18770406","4.4","5","0"
"TNK_MN004","402","18770407","6.8","5","0"
"TNK_MN004","402","18770408","5.5","5","0"
"TNK_MN004","402","18770409","7.8","5","0"
"TNK_MN004","402","18770410","11.3","5","0"
"TNK_MN004","402","18770411","10.5","5","0"
"TNK_MN004","402","18770412","5","5","0"
"TNK_MN004","402","18770413","2.5","5","0"
"TNK_MN004","402","18770414","3.5","5","0"
"TNK_MN004","402","18770415","-0.3","5","0"
"TNK_MN004","402","18770416","-1.3","5","0"
"TNK_MN004","402","18770417","0.5","5","0"
"TNK_MN004","402","18770418","1.3","5","0"
"TNK_MN004","402","18770419","2.5","5","0"
"TNK_MN004","402","18770420","2","5","0"
"TNK_MN004","402","18770421","-0.3","5","0"
"TNK_MN004","402","18770422","-0.3","5","0"
"TNK_MN004","402","18770423","-0.3","5","0"
"TNK_MN004","402","18770424","1.5","5","0"
"TNK_MN004","402","18770425","2.3","5","0"
"TNK_MN004","402","18770426","2.8","5","0"
"TNK_MN004","402","18770427","3.8","5","0"
"TNK_MN004","402","18770428","5","5","0"
"TNK_MN004","402","18770429","7.5","5","0"
"TNK_MN004","402","18770430","7.3","5","0"
"TNK_MN004","402","18770501","3.8","5","0"
"TNK_MN004","402","18770502","1.3","5","0"
"TNK_MN004","402","18770503","3.3","5","0"
"TNK_MN004","402","18770504","1.8","5","0"
"TNK_MN004","402","18770505","3.5","5","0"
"TNK_MN004","402","18770506","2","5","0"
"TNK_MN004","402","18770507","2.8","5","0"
"TNK_MN004","402","18770508","5","5","0"
"TNK_MN004","402","18770509","10","5","0"
"TNK_MN004","402","18770510","9.8","5","0"
"TNK_MN004","402","18770511","10.5","5","0"
"TNK_MN004","402","18770512","9","5","0"
"TNK_MN004","402","18770513","13.3","5","0"
"TNK_MN004","402","18770514","10.3","5","0"
"TNK_MN004","402","18770515","13","5","0"
"TNK_MN004","402","18770516","10.5","5","0"
"TNK_MN004","402","18770517","9.8","5","0"
"TNK_MN004","402","18770518","9.3","5","0"
"TNK_MN004","402","18770519","9.5","5","0"
"TNK_MN004","402","18770520","5.8","5","0"
"TNK_MN004","402","18770521","6.3","5","0"
"TNK_MN004","402","18770522","6.3","5","0"
"TNK_MN004","402","18770523","6.3","5","0"
"TNK_MN004","402","18770524","4.5","5","0"
"TNK_MN004","402","18770525","6.3","5","0"
"TNK_MN004","402","18770526","9.3","5","0"
"TNK_MN004","402","18770527","9","5","0"
"TNK_MN004","402","18770528","9.5","5","0"
"TNK_MN004","402","18770529","15","5","0"
"TNK_MN004","402","18770530","13.3","5","0"
"TNK_MN004","402","18770531","10.3","5","0"
"TNK_MN004","402","18770601","13.5","5","0"
"TNK_MN004","402","18770602","14.3","5","0"
"TNK_MN004","402","18770603","12.3","5","0"
"TNK_MN004","402","18770604","16","5","0"
"TNK_MN004","402","18770605","18.3","5","0"
"TNK_MN004","402","18770606","18","5","0"
"TNK_MN004","402","18770607","17","5","0"
"TNK_MN004","402","18770608","14.8","5","0"
"TNK_MN004","402","18770609","19.5","5","0"
"TNK_MN004","402","18770610","18.8","5","0"
"TNK_MN004","402","18770611","19.8","5","0"
"TNK_MN004","402","18770612","18","5","0"
"TNK_MN004","402","18770613","13.5","5","0"
"TNK_MN004","402","18770614","10.3","5","0"
"TNK_MN004","402","18770615","15.3","5","0"
"TNK_MN004","402","18770616","12","5","0"
"TNK_MN004","402","18770617","13","5","0"
"TNK_MN004","402","18770618","14.3","5","0"
"TNK_MN004","402","18770619","17","5","0"
"TNK_MN004","402","18770620","18.3","5","0"
"TNK_MN004","402","18770621","16.5","5","0"
"TNK_MN004","402","18770622","15","5","0"
"TNK_MN004","402","18770623","18.5","5","0"
"TNK_MN004","402","18770624","15.8","5","0"
"TNK_MN004","402","18770625","11.8","5","0"
"TNK_MN004","402","18770626","13.5","5","0"
"TNK_MN004","402","18770627","14.5","5","0"
"TNK_MN004","402","18770628","12.5","5","0"
"TNK_MN004","402","18770629","14","5","0"
"TNK_MN004","402","18770630","16","5","0"
"TNK_MN004","402","18770701","17","5","0"
"TNK_MN004","402","18770702","17.8","5","0"
"TNK_MN004","402","18770703","16.3","5","0"
"TNK_MN004","402","18770704","15.8","5","0"
"TNK_MN004","402","18770705","14","5","0"
"TNK_MN004","402","18770706","12","5","0"
"TNK_MN004","402","18770707","14.5","5","0"
"TNK_MN004","402","18770708","11.3","5","0"
"TNK_MN004","402","18770709","10","5","0"
"TNK_MN004","402","18770710","12.8","5","0"
"TNK_MN004","402","18770711","14.8","5","0"
"TNK_MN004","402","18770712","15.8","5","0"
"TNK_MN004","402","18770713","16","5","0"
"TNK_MN004","402","18770714","14.5","5","0"
"TNK_MN004","402","18770715","12","5","0"
"TNK_MN004","402","18770716","18.3","5","0"
"TNK_MN004","402","18770717","15.5","5","0"
"TNK_MN004","402","18770718","16.3","5","0"
"TNK_MN004","402","18770719","14.6","5","0"
"TNK_MN004","402","18770720","14.1","5","0"
"TNK_MN004","402","18770721","12.3","5","0"
"TNK_MN004","402","18770722","13.5","5","0"
"TNK_MN004","402","18770723","14.8","5","0"
"TNK_MN004","402","18770724","20","5","0"
"TNK_MN004","402","18770725","18.1","5","0"
"TNK_MN004","402","18770726","16.8","5","0"
"TNK_MN004","402","18770727","16.8","5","0"
"TNK_MN004","402","18770728","16","5","0"
"TNK_MN004","402","18770729","15","5","0"
"TNK_MN004","402","18770730","17.5","5","0"
"TNK_MN004","402","18770731","15.8","5","0"
"TNK_MN004","402","18770801","16","5","0"
"TNK_MN004","402","18770802","13.8","5","0"
